Unnamed: 0,capacity,days,mileage,ave_Tem,mean_Q,median_Q,std_Q,delta_Q,mean_dV,median_dV,std_dV,delta_dV,mean_current,max_current,cha_end_v,t_min,t_min_mean
655,144.2186282,1486.328264,138637.6,37.0562645,11.41977877,11.33415094,5.731820072,22.01701842,38.14285714,38.0,1.660532931,8,126.7730159,128.1,4.216,38,38.31746032
656,138.4296262,1486.328264,138637.6,36.82879377,11.41977877,11.33415094,5.731820072,22.01701842,38.14285714,38.0,1.660532931,8,126.7730159,128.1,4.216,38,38.31746032
657,138.2184976,1499.410706,142760.4,34.87390883,9.330850978,9.107421862,5.057821134,18.86684461,36.21818182,36.0,2.213108953,12,125.5254545,126.9,4.251,35,35.90909091
658,135.5448312,1511.283588,146160.1,33.26710817,10.83197557,10.75918477,5.501177407,21.0963664,37.70967742,37.0,3.54868034,19,125.3532258,127.3,4.249,35,35.0
659,137.3317619,1521.346331,149167.7,35.55855856,10.84397131,10.53808009,5.758767977,23.22506415,38.30909091,39.0,1.837713275,8,125.9309091,127.1,4.248,37,36.92727273
660,139.2853168,1537.28478,153543.0,39.38043478,11.00978873,10.92554919,5.641997396,21.44484398,38.4516129,39.0,1.964831269,8,125.4274194,126.7,4.25,40,40.98387097
661,138.9213376,1552.275058,158296.0,29.43764988,11.04137931,10.99994132,5.462341273,21.06624319,36.81034483,37.0,1.851903928,7,125.2086207,126.5,4.249,32,33.39655172
662,134.8952514,1561.265058,160654.1,31.68688525,10.24784539,10.13219144,5.599464425,21.71614934,37.09433962,37.0,1.335497235,9,125.2113208,126.6,4.25,29,31.03773585
663,137.3769972,1575.28103,164130.9,30.06722689,11.06750782,10.9706263,5.522699893,21.2715409,37.0,37.0,2.321012015,10,125.5112903,126.8,4.25,33,33.85483871
664,138.1056678,1576.333438,164457.8,29.38888889,11.14467193,11.0678635,5.607113506,21.48927227,39.06349206,39.0,2.030505574,8,125.3761905,126.5,4.25,33,33.0
665,138.3336013,1579.28169,165219.4,30.281893,11.04951051,10.99467679,5.617021052,21.39013225,39.62903226,40.0,1.807099538,10,125.3112903,126.7,4.251,33,33.0
666,136.2647082,1581.279306,165860.2,30.09447983,10.92567982,10.85875586,5.549473507,21.19917416,37.74193548,38.0,2.023534785,12,125.3193548,126.6,4.249,33,33.69354839
667,135.8562279,1586.319502,167476.9,31.04195804,10.26192838,10.19016776,5.40601746,20.27955881,35.89830508,36.0,2.080538679,8,125.8016949,127.3,4.25,34,34.6779661
668,133.718938,1596.278877,170354.3,28.43849658,10.77832146,10.70856551,5.619951739,21.13430459,35.47540984,35.0,2.013125434,9,125.4081967,126.7,4.249,30,31.57377049
669,136.8903426,1599.286308,170827.3,29.15080972,10.95247885,10.85745089,5.609132664,21.48224566,38.74193548,39.0,1.97513155,9,125.3,126.5,4.25,32,33.03225806
670,133.6572813,1601.277153,171397.2,29.11697248,11.08957271,11.07063421,5.541836105,21.12151295,36.59677419,37.0,2.035647455,9,125.1580645,126.7,4.249,30,32.14516129
671,133.9735758,1606.277234,172640.7,27.08757062,8.562786228,8.214033049,5.206079969,18.38987051,36.61818182,37.0,1.72142551,12,124.2218182,126.1,4.249,25,26.50909091
672,136.341361,1658.302442,179003.9,21.33935547,10.99102976,10.94864959,5.489542896,21.00823533,35.53225806,36.0,2.204963184,9,125.3354839,126.8,4.257,31,32.38709677
673,132.8898315,1658.302442,179003.9,25.97995992,10.99102976,10.94864959,5.489542896,21.00823533,35.53225806,36.0,2.204963184,9,125.3354839,126.8,4.257,31,32.38709677
674,133.4810606,1659.294583,179244.5,25.5158371,11.21182374,11.10213484,5.610648812,21.77140933,39.6875,39.0,3.543810626,16,125.1125,128.7,4.249,27,30.015625
675,133.0330398,1673.286111,183260.9,23.81491713,10.79598969,10.72293387,5.494763759,20.98987098,42.75409836,42.0,3.134450237,13,127.7327869,131.0,4.235,29,31.03278689
676,133.2130976,1673.286111,183260.9,24.28667954,10.79598969,10.72293387,5.494763759,20.98987098,42.75409836,42.0,3.134450237,13,127.7327869,131.0,4.235,29,31.03278689
677,139.3361204,534.5788079,481.3,14.77192982,7.920663147,7.624627049,4.328983347,16.55401135,33.63793103,33.0,5.165196114,29,87.71206897,110.5,4.25,19,21.05172414
678,122.2401327,536.5469444,619.2,13.40772532,9.378225363,8.458527661,6.109611892,20.90144471,33.92592593,34.0,4.379463234,16,92.60740741,106.7,4.25,20,21.48148148
679,131.0128807,547.5479514,2340.4,10.85290629,9.205898137,8.623755985,5.402188726,19.66323185,33.2278481,32.0,5.525428827,25,59.35063291,71.2,4.25,14,16.78481013
680,146.1302435,575.6499306,7467.8,16.82771429,8.57067499,8.502618827,4.531693022,16.62568987,33.41304348,33.5,4.430997959,24,56.73152174,71.6,4.25,13,15.7826087
681,123.5059431,903.5521875,2329.1,24.02957746,7.934723204,7.134209717,4.808128886,17.16156298,40.92105263,40.0,4.808882018,22,88.46578947,100.6,4.219,20,21.07894737
682,130.9677035,958.6679514,15552.7,15.48142251,8.248251298,8.232038336,4.457402551,15.9282904,41.71428571,39.5,6.396746622,25,97.74285714,111.5,4.224,21,22.03571429
683,131.2315385,1453.295382,128011.5,29.71882353,9.84736787,9.643756579,5.368702329,19.983966,55.3220339,55.0,1.294586878,10,123.6610169,124.9,4.206,31,32.13559322
684,138.370937,1470.290046,132590.2,29.2633452,10.78577228,10.71599363,5.415748304,20.86473964,53.62295082,54.0,2.204049436,9,123.9295082,125.1,4.219,32,33.45901639
685,133.769185,1487.30537,138070.1,31.99854862,10.71341911,10.61601776,5.407100443,20.74083401,52.83606557,53.0,1.89200499,10,122.9032787,128.4,4.202,33,33.98360656
686,132.2069129,1487.30537,138070.1,31.92203898,10.71341911,10.61601776,5.407100443,20.74083401,52.83606557,53.0,1.89200499,10,122.9032787,128.4,4.202,33,33.98360656
687,128.7896147,1487.30537,138070.1,30.861,10.71341911,10.61601776,5.407100443,20.74083401,52.83606557,53.0,1.89200499,10,122.9032787,128.4,4.202,33,33.98360656
688,139.2666667,1491.275336,139356.8,31.93289786,10.49526556,10.41416368,5.382096666,20.49808264,51.33333333,52.0,1.903213656,9,123.3016667,124.5,4.219,36,36.0
689,132.0892026,1494.29603,140305.2,30.48191027,10.08873234,9.93372582,5.273456624,19.99518758,50.66101695,51.0,1.433381323,10,122.8711864,124.0,4.22,33,34.33898305
690,134.3192635,1494.29603,140305.2,30.34042553,10.08873234,9.93372582,5.273456624,19.99518758,50.66101695,51.0,1.433381323,10,122.8711864,124.0,4.22,33,34.33898305
691,140.0314986,1496.312905,140654.7,32.25193798,10.58837094,10.48975858,5.38709993,20.62156423,49.42622951,50.0,1.885744766,10,123.1360656,124.1,4.22,36,36.0
692,132.6654723,1550.1711,155746.1,34.17563739,10.7074498,10.7565499,5.677323541,23.82617556,40.15254237,40.0,1.581820013,8,115.9338983,119.4,4.22,36,36.0
693,136.3414644,1596.318495,166858.9,29.94227353,10.52979032,10.45520995,5.426724296,20.52570782,43.83870968,44.5,1.985378394,8,120.116129,121.0,4.22,29,30.74193548
694,135.0186438,1598.263391,167283.1,27.70884658,10.40501872,10.32076143,5.400206556,20.38973164,43.62903226,44.0,1.798152017,9,119.8451613,120.8,4.22,33,33.25806452
695,139.4362222,1600.310961,167660.5,27.88679245,10.89439641,10.78775674,5.404515407,20.44066675,45.55932203,46.0,1.797089798,7,119.7728814,120.8,4.221,29,31.13559322
696,134.9488215,1606.291725,169047.7,29.06262626,10.56360941,10.47342857,5.41492702,20.460301,45.22580645,46.0,1.73595149,8,120.0274194,121.2,4.22,29,30.9516129
697,115.6853799,911.4744444,2123.8,21.86090226,8.198458295,8.076319538,4.988633631,17.95273443,32.05769231,31.0,4.63022454,22,76.86538462,95.5,4.22,18,19.86538462
698,120.0937044,933.5102199,7167.8,18.79431072,7.716661208,8.165825361,4.17454268,14.40195867,29.05357143,28.0,5.980383537,43,55.275,67.0,4.221,14,16.01785714
699,129.8483994,937.7670718,8307.0,23.87282609,9.072374431,8.898880683,5.414727627,18.52267474,44.21666667,44.0,2.317266109,12,124.6183333,127.5,4.223,24,26.41666667
700,128.5352326,946.549375,10180.6,19.48366013,8.892006064,8.898677642,4.822123966,17.81963491,32.4556962,32.0,4.572336932,25,73.61772152,97.8,4.22,17,19.25316456
701,138.7417897,1060.761181,31649.0,27.61319218,11.6191317,11.47582962,6.436878559,23.77697037,44.71830986,46.0,4.335192049,20,113.9169014,122.2,4.219,32,32.77464789
702,148.6308589,1119.118102,40488.2,31.80452522,11.12687267,11.03687956,5.663248925,21.56769265,47.96825397,48.0,1.910441268,14,122.4904762,123.5,4.213,36,35.53968254
703,140.0285738,1127.326412,42503.2,29.86610169,11.14838539,10.78044812,5.9708127,23.80472108,51.703125,52.0,2.460180935,17,122.8390625,124.1,4.22,28,29.53125
704,141.3536,1128.286412,42742.4,29.96462715,11.31303008,11.22061874,5.650501336,21.91139577,49.328125,50.0,1.887911276,13,122.559375,123.6,4.205,33,33.875
705,139.377841,1128.286412,42742.4,29.72088068,11.31303008,11.22061874,5.650501336,21.91139577,49.328125,50.0,1.887911276,13,122.559375,123.6,4.205,33,33.875
706,125.8306285,1166.052801,51639.9,30.03283898,10.32555854,10.15262238,5.569991589,20.43248505,49.88888889,50.0,2.507836044,14,122.0333333,123.1,4.229,31,32.44444444
707,143.8132129,1166.78684,51852.5,31.69796954,11.07139217,10.9640334,5.614394327,21.68177506,48.9375,50.0,2.090716085,15,120.715625,121.8,4.219,36,35.921875
708,141.3544305,1238.177662,67788.5,27.26662234,10.85127689,10.80079954,5.533607287,20.80831126,52.23684211,52.0,2.163503622,11,101.0802632,103.2,4.22,31,31.81578947
709,142.4039654,1268.429063,74208.1,24.36271036,11.39834541,11.32936888,5.754866468,22.1289978,60.25757576,61.0,2.726472947,15,119.7545455,120.6,4.22,29,30.22727273
710,140.259979,1268.429063,74208.1,26.81925208,11.39834541,11.32936888,5.754866468,22.1289978,60.25757576,61.0,2.726472947,15,119.7545455,120.6,4.22,29,30.22727273
711,138.8612222,1455.105394,119767.1,32.18119491,10.89350524,10.80907177,5.575494865,21.21677165,60.67692308,62.0,2.74622926,11,118.1153846,119.0,4.219,34,34.89230769
712,140.5105608,1169.666181,50744.2,31.5408805,11.00290548,10.92752167,5.498806185,21.0598271,38.44444444,38.0,2.518362896,14,122.9222222,128.1,4.218,35,35.80952381
713,141.0111833,1187.211528,55177.8,31.23475046,10.98068347,10.91737203,5.499192234,21.00982852,39.42857143,40.0,1.796948787,8,122.147619,123.5,4.22,35,34.65079365
714,140.8850278,1195.150602,56675.6,29.76484018,10.99034042,10.95723418,5.48439041,20.8801252,39.0625,39.0,1.739926363,7,121.3328125,122.8,4.22,32,33.21875
715,137.6593445,1199.21434,57098.9,30.27849741,9.07768418,8.74029554,5.339801891,18.78874598,39.93103448,39.0,2.863937902,12,121.1327586,122.9,4.221,27,28.9137931
716,144.0615385,1203.214664,57971.4,31.11168033,9.069709346,8.159792756,6.58271075,52.64364151,37.57352941,38.5,2.433323656,9,108.2602941,122.9,4.221,35,34.10294118
717,145.6057543,1209.180764,58501.0,29.71630859,11.7251399,12.72490169,6.084583322,20.5238668,37.47142857,37.0,2.202086209,11,107.7228571,122.8,4.219,34,33.54285714
718,144.494976,1209.180764,58501.0,29.75938735,11.7251399,12.72490169,6.084583322,20.5238668,37.47142857,37.0,2.202086209,11,107.7228571,122.8,4.219,34,33.54285714
719,142.2888653,1209.180764,58501.0,29.80717949,11.7251399,12.72490169,6.084583322,20.5238668,37.47142857,37.0,2.202086209,11,107.7228571,122.8,4.219,34,33.54285714
720,144.6717247,1209.180764,58501.0,30.63740458,11.7251399,12.72490169,6.084583322,20.5238668,37.47142857,37.0,2.202086209,11,107.7228571,122.8,4.219,34,33.54285714
721,138.8272106,1216.621215,60177.6,29.66068515,12.22826197,13.00654205,6.14020445,21.388219,37.35616438,37.0,1.707115351,7,105.0616438,122.8,4.22,32,32.2739726
722,144.9194388,1220.190428,60891.2,33.39959016,10.42451092,10.35434031,5.415662512,20.29357937,40.24193548,40.0,1.855119193,8,121.5209677,122.5,4.221,35,34.90322581
723,143.8364076,1222.251493,61420.8,30.95995893,10.59270819,10.52754382,5.429376242,20.43885125,39.82258065,40.0,1.827427184,7,121.3306452,122.7,4.219,35,34.87096774
724,139.6951628,1232.294907,62900.0,27.75558036,9.244118073,8.967248253,5.520778681,19.27625788,39.94915254,40.0,1.835836565,10,121.0559322,123.2,4.212,25,26.77966102
725,142.8316972,1234.254097,63399.8,28.85795455,10.58026901,10.51941668,5.557127487,20.62524217,40.01587302,40.0,2.299013339,11,121.7793651,123.1,4.22,28,29.77777778
726,138.9020729,1372.460833,69380.9,22.40345982,9.672913813,9.456870969,5.52444031,19.79139928,39.85,40.0,1.824143635,8,121.0216667,124.1,4.221,24,26.8
727,138.7313401,1580.108611,108540.0,27.4739922,10.97862083,10.92169599,5.459703515,20.98415655,45.66666667,46.0,2.519763153,9,121.247619,122.4,4.22,32,32.95238095
728,145.1719136,1600.056551,110050.7,28.56543779,10.58747462,10.34848725,5.39657557,20.68262299,45.21311475,46.0,2.262413872,7,119.7770492,120.9,4.209,33,33.54098361
729,144.9135045,1613.067373,113607.8,25.00156446,11.27145021,10.97076426,5.753327324,22.67498008,46.76666667,48.0,2.551905606,11,119.3383333,121.6,4.22,30,31.41666667
730,138.4209736,1646.089618,117036.5,26.26009693,11.01310479,10.91590684,5.585827385,21.35965173,47.171875,48.0,2.74746865,11,120.578125,121.4,4.22,25,27.671875
731,133.338693,1658.074942,120360.6,23.43019727,10.88645353,10.854474,5.528894718,20.89898814,46.42857143,47.0,2.479850775,9,120.3238095,121.5,4.207,29,30.66666667
732,143.8804687,896.6787731,2871.9,23.28552398,10.6867247,10.68520336,5.587339684,20.47355065,27.39240506,28.0,1.107142765,6,96.85822785,97.9,4.22,28,29.43037975
733,148.7545679,951.1760995,17230.8,20.03787879,10.92111032,10.91481017,5.582073843,20.73850526,32.19230769,32.5,1.34981188,6,97.53461538,98.7,4.22,23,24.46153846
734,144.623905,963.4221644,20888.0,18.71507064,9.476537792,9.31886797,5.493296567,19.10564982,34.7027027,35.0,1.641766762,8,97.05540541,98.8,4.22,20,21.81081081
735,145.2724427,963.4221644,20888.0,18.72641509,9.476537792,9.31886797,5.493296567,19.10564982,34.7027027,35.0,1.641766762,8,97.05540541,98.8,4.22,20,21.81081081
736,142.9843905,972.5810069,23198.5,16.925,11.25678069,11.21554099,5.715662325,21.74298695,41.07936508,41.0,2.311473022,10,126.8904762,128.0,4.22,25,27.28571429
737,148.6160976,973.6202662,23446.2,16.70923776,11.16320835,11.09711786,5.755284684,21.89599462,41.80952381,42.0,2.415933504,12,127.0365079,128.1,4.22,26,27.95238095
738,142.8082455,981.561875,25264.6,18.22465531,8.725481894,8.249006219,4.909559159,20.50987793,40.33928571,42.0,3.587063989,13,119.4660714,128.0,4.22,24,25.91071429
739,152.1512227,982.5120718,25558.4,19.83938462,11.25296373,11.18870915,5.732289584,21.95431295,42.28571429,43.0,2.484418564,12,127.0873016,128.3,4.219,28,29.6031746
740,147.8185634,987.1429745,26700.1,24.48023064,10.7516568,10.7479228,5.592713206,20.56593005,36.03797468,36.0,1.538065841,7,97.26962025,98.4,4.219,24,25.27848101
741,147.5206988,1025.357778,31356.5,15.91358025,10.82259565,10.82355417,5.61001285,20.6726515,38.93670886,39.0,1.648488162,6,97.28734177,98.4,4.22,23,24.59493671
742,147.5450855,1025.357778,31356.5,22.64944356,10.82259565,10.82355417,5.61001285,20.6726515,38.93670886,39.0,1.648488162,6,97.28734177,98.4,4.22,23,24.59493671
743,147.4706097,1035.671829,34583.2,21.31352351,14.60203153,11.26795829,10.33944075,35.50425656,32.51666667,33.0,1.056593057,6,71.87166667,73.0,4.22,24,24.16666667
744,144.2861753,1071.557384,44632.8,23.7137037,11.33478024,11.23937364,5.735768594,22.08097475,48.11111111,49.0,2.588810544,10,125.7936508,126.7,4.22,26,27.52380952
745,149.6138344,1077.672419,46168.3,27.69164038,11.00526415,10.91980236,5.598265983,21.5150248,49.7704918,50.0,2.168276815,10,125.8868852,127.0,4.22,33,33.49180328
746,150.8398847,1077.672419,46168.3,26.82911695,11.00526415,10.91980236,5.598265983,21.5150248,49.7704918,50.0,2.168276815,10,125.8868852,127.0,4.22,33,33.49180328
747,148.4182104,1078.711424,46401.7,29.65261959,10.77309667,10.69506614,5.700573295,20.86962988,40.21276596,40.0,1.090308764,4,72.19468085,72.9,4.219,29,29.59574468
748,146.9899597,1088.761007,48982.0,28.50789096,10.87582434,10.76394837,5.662105443,21.21565991,45.3625,46.0,1.790556827,8,96.28625,98.1,4.22,29,29.7875
749,147.0231157,1156.00522,64717.4,34.29792746,11.08477734,10.86372352,5.752139901,22.95761226,57.7704918,59.0,2.772188829,12,127.5229508,129.8,4.22,38,38.0
750,145.0584046,1164.65956,66708.7,27.99865138,11.10872818,11.02813455,5.575729606,21.52106401,55.39344262,56.0,2.638173042,10,125.8770492,127.1,4.22,34,34.0
751,145.5737588,1172.500741,68796.5,30.86792453,10.90694937,10.80690462,5.57306244,21.44673093,57.50819672,58.0,2.677305661,11,126.2081967,127.5,4.22,34,34.75409836
752,146.7922377,1180.672361,71016.3,31.58745583,11.23766178,11.1691375,5.635084682,21.67924565,56.46774194,57.0,2.60717213,11,126.416129,127.7,4.22,35,35.0
753,140.1186723,1202.689792,77704.6,30.11569416,10.85065888,10.75148903,5.542044611,21.17523874,54.55737705,55.0,2.044782165,11,125.8295082,127.5,4.22,31,33.16393443
754,141.498592,1242.882604,88715.5,28.33333333,11.07962919,11.002128,5.657236413,21.64611065,52.19672131,53.0,2.448282584,11,126.9311475,128.0,4.22,32,32.0
755,139.2973421,1275.662188,94621.8,24.78386454,9.950604913,9.65510828,5.080367071,21.11481487,47.86153846,49.0,2.90822136,10,110.8984615,118.0,4.206,24,25.72307692
756,141.9282407,1381.666007,123514.8,28.45773525,11.25586393,11.20615016,5.716381332,21.84647421,51.83870968,52.0,2.771942072,12,125.7903226,127.5,4.22,29,30.79032258
757,141.2381275,1381.666007,123514.8,30.20472441,11.25586393,11.20615016,5.716381332,21.84647421,51.83870968,52.0,2.771942072,12,125.7903226,127.5,4.22,29,30.79032258
758,135.1875,1482.435347,145493.1,30.27478448,10.33042518,10.22433297,5.405859917,20.4779044,51.11864407,52.0,2.042636596,11,124.9372881,126.4,4.204,33,34.42372881
759,136.4933157,1488.414479,147607.0,31.50176056,10.92080344,10.85003708,5.612772077,21.32829772,53.36065574,54.0,2.26181986,10,126.1901639,127.4,4.22,35,35.67213115
760,136.4196108,1494.064306,148933.3,30.96557659,10.02061938,9.886007947,5.33263252,19.84550022,53.10526316,53.0,2.41838144,18,125.4105263,127.3,4.22,34,34.68421053
761,139.4189117,1495.252465,149403.9,32.11898734,11.26967866,11.22189741,5.76459531,21.82852285,54.85483871,55.0,2.347591588,10,126.6112903,128.3,4.22,34,34.0
762,138.4935754,1500.189444,150374.5,33.03887689,10.33253928,10.17408014,5.379101952,20.40780413,54.72413793,55.0,1.87352796,11,126.0534483,127.4,4.22,37,37.0
763,132.0665896,1519.198449,156010.6,30.29910714,10.06194459,9.862333471,5.320806923,20.69296701,54.45283019,55.0,1.620226373,10,125.9415094,127.1,4.22,34,34.73584906
764,132.5518077,1578.283947,169918.9,28.26725664,9.829763262,9.703652121,5.548548814,20.01629583,54.0877193,55.0,2.528994681,13,126.4140351,128.4,4.25,32,32.80701754
765,127.5874918,1579.707245,170227.4,25.48656716,8.170712504,8.239755682,4.4935315,15.61352318,47.25925926,47.0,1.954910107,10,104.0592593,127.8,4.25,22,23.68518519
766,135.113846,1581.731863,170603.6,30.77671233,10.7423711,10.64070488,5.441679317,21.00676656,55.3559322,56.0,2.495845442,11,127.1932203,128.4,4.242,33,33.72881356
767,138.0503272,1592.730637,173237.5,25.84407028,3.187284959,6.098580389,17.76495015,133.0574206,51.1,53.0,3.028200786,10,116.134,126.5,4.207,24,25.38
768,117.3126857,1592.730637,173237.5,26.40625,3.187284959,6.098580389,17.76495015,133.0574206,51.1,53.0,3.028200786,10,116.134,126.5,4.207,24,25.38
769,132.3379978,1603.260336,175100.3,29.05289421,12.26359633,12.36803364,5.806962721,22.34789193,47.51851852,48.0,1.572221132,8,114.8222222,119.5,4.249,30,31.38888889
770,132.3165221,1603.260336,175100.3,28.80133333,12.26359633,12.36803364,5.806962721,22.34789193,47.51851852,48.0,1.572221132,8,114.8222222,119.5,4.249,30,31.38888889
771,135.626672,1657.83566,180746.8,21.42155689,11.57871543,11.55122562,5.860798345,22.23168356,54.61904762,55.0,2.305470178,10,126.6238095,127.8,4.25,27,28.73015873
772,133.5418482,1657.83566,180746.8,21.76229508,11.57871543,11.55122562,5.860798345,22.23168356,54.61904762,55.0,2.305470178,10,126.6238095,127.8,4.25,27,28.73015873
773,136.8755219,1657.83566,180746.8,22.91747573,11.57871543,11.55122562,5.860798345,22.23168356,54.61904762,55.0,2.305470178,10,126.6238095,127.8,4.25,27,28.73015873
